day_type,direction,seg_idx,segmentId,streetName,frc,speedLimit,seg_distance,cum_dist_start,cum_dist_mid,cum_dist_end,hour,harm_avg_speed,avg_speed,median_speed,std_speed,avg_tt,median_tt,std_tt,tt_ratio,sample_size,norm_sample,p5,p15,p25,p50,p75,p85,p90,p95
Feriali,Centro,5,-13800007235814,Corso di Francia,2,50,32.98,129.76999999999998,146.26,162.74999999999997,10,29.5,37.8,39.0,12.5,4.03,3.04,5.75,0.92,5784,0.5718,15,25,31,39,45,49,52,57
Feriali,Centro,5,-13800007235814,Corso di Francia,2,50,32.98,129.76999999999998,146.26,162.74999999999997,11,29.9,38.0,39.0,12.7,3.97,3.04,5.31,0.91,5209,0.5149,15,26,31,39,45,50,53,59
Feriali,Centro,5,-13800007235814,Corso di Francia,2,50,32.98,129.76999999999998,146.26,162.74999999999997,12,29.9,38.4,39.0,13.1,3.98,3.04,4.74,0.91,4863,0.4807,14,25,31,39,46,50,54,59
Feriali,Centro,5,-13800007235814,Corso di Francia,2,50,32.98,129.76999999999998,146.26,162.74999999999997,13,29.5,38.3,39.0,13.1,4.02,3.04,6.19,0.92,5118,0.5059,15,25,31,39,46,50,54,59
Feriali,Centro,5,-13800007235814,Corso di Francia,2,50,32.98,129.76999999999998,146.26,162.74999999999997,14,30.2,38.6,39.0,13.2,3.93,3.04,4.86,0.9,5143,0.5084,14,26,31,39,46,51,55,60
Feriali,Centro,5,-13800007235814,Corso di Francia,2,50,32.98,129.76999999999998,146.26,162.74999999999997,15,28.3,35.9,36.0,12.9,4.2,3.3,4.82,0.96,5948,0.588,13,22,28,36,44,48,52,57
Feriali,Centro,5,-13800007235814,Corso di Francia,2,50,32.98,129.76999999999998,146.26,162.74999999999997,16,30.1,38.7,40.0,13.1,3.95,2.97,5.62,0.9,5740,0.5674,13,24,32,40,47,51,53,58
Feriali,Centro,5,-13800007235814,Corso di Francia,2,50,32.98,129.76999999999998,146.26,162.74999999999997,17,29.5,37.9,40.0,12.6,4.03,2.97,4.9,0.92,5918,0.585,14,24,31,40,46,50,52,56
Feriali,Centro,5,-13800007235814,Corso di Francia,2,50,32.98,129.76999999999998,146.26,162.74999999999997,18,27.8,38.2,40.0,12.9,4.28,2.97,7.69,0.98,5662,0.5597,13,24,32,40,47,50,52,56
Feriali,Centro,5,-13800007235814,Corso di Francia,2,50,32.98,129.76999999999998,146.26,162.74999999999997,19,30.2,39.4,41.0,13.2,3.93,2.9,5.12,0.9,5392,0.533,14,25,33,41,48,51,54,58
Feriali,Centro,5,-13800007235814,Corso di Francia,2,50,32.98,129.76999999999998,146.26,162.74999999999997,20,30.8,41.8,44.0,14.3,3.86,2.7,5.68,0.88,4794,0.4739,13,26,35,44,50,55,58,63
Feriali,Centro,5,-13800007235814,Corso di Francia,2,50,32.98,129.76999999999998,146.26,162.74999999999997,21,29.7,46.2,47.0,16.5,3.99,2.53,8.53,0.91,2601,0.2571,15,29,38,47,57,62,65,70
Feriali,Centro,5,-13800007235814,Corso di Francia,2,50,32.98,129.76999999999998,146.26,162.74999999999997,22,31.8,46.6,48.0,16.7,3.73,2.47,6.4,0.85,2213,0.2188,13,29,39,48,57,62,66,71
Feriali,Centro,5,-13800007235814,Corso di Francia,2,50,32.98,129.76999999999998,146.26,162.74999999999997,23,34.6,47.7,49.0,16.3,3.43,2.42,6.08,0.78,1935,0.1913,15,32,40,49,58,63,67,73
Feriali,Centro,6,-13800007335853,Corso di Francia,2,50,30.86,162.74999999999997,178.17999999999998,193.60999999999996,0,39.6,51.4,53.0,16.5,2.81,2.1,3.65,1.0,816,0.0807,19,36,42,53,62,67,70,77
Feriali,Centro,6,-13800007335853,Corso di Francia,2,50,30.86,162.74999999999997,178.17999999999998,193.60999999999996,1,40.3,51.7,52.0,17.0,2.76,2.14,3.91,0.98,517,0.0511,20,36,43,52,62,67,73,83
Feriali,Centro,6,-13800007335853,Corso di Francia,2,50,30.86,162.74999999999997,178.17999999999998,193.60999999999996,2,37.1,51.3,52.0,16.4,2.99,2.14,5.82,1.07,225,0.0222,21,36,43,52,62,66,70,74
Feriali,Centro,6,-13800007335853,Corso di Francia,2,50,30.86,162.74999999999997,178.17999999999998,193.60999999999996,3,48.4,54.7,56.0,16.0,2.3,1.98,1.08,0.82,140,0.0138,27,37,45,56,66,70,73,77
Feriali,Centro,6,-13800007335853,Corso di Francia,2,50,30.86,162.74999999999997,178.17999999999998,193.60999999999996,4,44.8,55.3,57.0,16.8,2.48,1.95,2.34,0.88,220,0.0217,23,39,45,57,67,72,75,78
Feriali,Centro,6,-13800007335853,Corso di Francia,2,50,30.86,162.74999999999997,178.17999999999998,193.60999999999996,5,39.0,51.7,55.0,17.4,2.85,2.02,2.88,1.02,911,0.0901,16,32,44,55,63,68,71,75
Feriali,Centro,6,-13800007335853,Corso di Francia,2,50,30.86,162.74999999999997,178.17999999999998,193.60999999999996,6,37.9,47.1,49.0,14.2,2.93,2.27,2.98,1.04,2580,0.255,18,34,41,49,56,60,63,68
Feriali,Centro,6,-13800007335853,Corso di Francia,2,50,30.86,162.74999999999997,178.17999999999998,193.60999999999996,7,27.8,36.6,39.0,13.7,3.99,2.85,3.9,1.42,7654,0.7566,12,20,27,39,46,49,52,57
Feriali,Centro,6,-13800007335853,Corso di Francia,2,50,30.86,162.74999999999997,178.17999999999998,193.60999999999996,8,22.2,32.0,34.0,13.2,5.0,3.27,5.79,1.78,8695,0.8595,9,16,22,34,42,45,48,51
Feriali,Centro,6,-13800007335853,Corso di Francia,2,50,30.86,162.74999999999997,178.17999999999998,193.60999999999996,9,26.7,35.9,38.0,13.3,4.16,2.92,4.63,1.48,7302,0.7218,12,20,27,38,45,48,51,55
Feriali,Centro,6,-13800007335853,Corso di Francia,2,50,30.86,162.74999999999997,178.17999999999998,193.60999999999996,10,32.5,39.2,40.0,12.3,3.42,2.78,3.02,1.22,5805,0.5738,17,27,33,40,47,50,53,58
Feriali,Centro,6,-13800007335853,Corso di Francia,2,50,30.86,162.74999999999997,178.17999999999998,193.60999999999996,11,31.7,39.1,40.0,12.6,3.5,2.78,4.08,1.25,5230,0.517,16,27,32,40,46,51,54,60
Feriali,Centro,6,-13800007335853,Corso di Francia,2,50,30.86,162.74999999999997,178.17999999999998,193.60999999999996,12,31.9,39.6,40.0,12.9,3.48,2.78,3.58,1.24,4887,0.4831,16,27,33,40,47,51,55,60
Feriali,Centro,6,-13800007335853,Corso di Francia,2,50,30.86,162.74999999999997,178.17999999999998,193.60999999999996,13,31.9,39.5,40.0,13.2,3.48,2.78,3.25,1.24,5137,0.5078,16,26,32,40,47,52,55,61
Feriali,Centro,6,-13800007335853,Corso di Francia,2,50,30.86,162.74999999999997,178.17999999999998,193.60999999999996,14,32.8,39.6,40.0,12.9,3.39,2.78,2.84,1.21,5161,0.5102,16,27,32,40,47,52,55,61
Feriali,Centro,6,-13800007335853,Corso di Francia,2,50,30.86,162.74999999999997,178.17999999999998,193.60999999999996,15,30.2,36.7,37.0,12.8,3.68,3.0,2.71,1.31,5959,0.5891,14,23,29,37,44,49,52,58
Feriali,Centro,6,-13800007335853,Corso di Francia,2,50,30.86,162.74999999999997,178.17999999999998,193.60999999999996,16,32.5,40.3,42.0,13.1,3.42,2.65,3.29,1.22,5763,0.5697,15,26,34,42,49,52,55,59
Feriali,Centro,6,-13800007335853,Corso di Francia,2,50,30.86,162.74999999999997,178.17999999999998,193.60999999999996,17,30.3,39.3,41.0,12.7,3.66,2.71,12.48,1.3,5950,0.5882,15,25,33,41,47,51,53,57
Feriali,Centro,6,-13800007335853,Corso di Francia,2,50,30.86,162.74999999999997,178.17999999999998,193.60999999999996,18,31.8,40.0,42.0,12.5,3.5,2.65,4.02,1.25,5674,0.5609,15,27,34,42,48,51,54,57
Feriali,Centro,6,-13800007335853,Corso di Francia,2,50,30.86,162.74999999999997,178.17999999999998,193.60999999999996,19,33.5,41.0,43.0,12.8,3.31,2.58,2.97,1.18,5416,0.5354,16,28,35,43,49,52,55,59
Feriali,Centro,6,-13800007335853,Corso di Francia,2,50,30.86,162.74999999999997,178.17999999999998,193.60999999999996,20,34.8,43.6,45.0,13.9,3.19,2.47,3.39,1.14,4825,0.477,16,30,37,45,52,56,59,64
Feriali,Centro,6,-13800007335853,Corso di Francia,2,50,30.86,162.74999999999997,178.17999999999998,193.60999999999996,21,37.4,48.1,49.0,15.7,2.97,2.27,3.54,1.06,2606,0.2576,19,32,39,49,58,63,66,72
Feriali,Centro,6,-13800007335853,Corso di Francia,2,50,30.86,162.74999999999997,178.17999999999998,193.60999999999996,22,35.9,48.4,50.0,16.4,3.09,2.22,3.87,1.1,2227,0.2201,15,32,40,50,59,63,67,72
Feriali,Centro,6,-13800007335853,Corso di Francia,2,50,30.86,162.74999999999997,178.17999999999998,193.60999999999996,23,40.3,49.7,50.0,15.9,2.76,2.22,2.4,0.98,1941,0.1919,20,34,41,50,60,65,68,73
Feriali,Centro,7,-13800006578243,Corso di Francia,2,50,97.8,193.60999999999996,242.50999999999996,291.40999999999997,0,25.5,45.6,52.0,23.4,13.81,6.77,14.54,1.0,818,0.0809,8,11,24,52,63,68,71,79
Feriali,Centro,7,-13800006578243,Corso di Francia,2,50,97.8,193.60999999999996,242.50999999999996,291.40999999999997,1,24.0,45.0,50.0,24.5,14.68,7.04,15.94,1.06,517,0.0511,7,10,21,50,63,69,76,83
Feriali,Centro,7,-13800006578243,Corso di Francia,2,50,97.8,193.60999999999996,242.50999999999996,291.40999999999997,2,25.5,46.4,52.0,23.0,13.82,6.77,19.67,1.0,225,0.0222,9,12,30,52,64,69,72,74
Feriali,Centro,7,-13800006578243,Corso di Francia,2,50,97.8,193.60999999999996,242.50999999999996,291.40999999999997,3,28.1,50.1,58.0,25.1,12.51,6.07,12.54,0.91,139,0.0137,9,10,29,58,69,74,77,82
Feriali,Centro,7,-13800006578243,Corso di Francia,2,50,97.8,193.60999999999996,242.50999999999996,291.40999999999997,4,33.1,52.5,58.0,22.7,10.63,6.07,10.77,0.77,220,0.0217,9,19,39,58,69,74,76,80
Feriali,Centro,7,-13800006578243,Corso di Francia,2,50,97.8,193.60999999999996,242.50999999999996,291.40999999999997,5,35.2,52.0,57.0,19.7,9.99,6.18,10.7,0.72,910,0.09,10,28,44,57,66,69,72,77
Feriali,Centro,7,-13800006578243,Corso di Francia,2,50,97.8,193.60999999999996,242.50999999999996,291.40999999999997,6,35.5,47.1,49.0,15.8,9.92,7.19,9.51,0.72,2576,0.2546,11,31,41,49,57,61,64,69
Feriali,Centro,7,-13800006578243,Corso di Francia,2,50,97.8,193.60999999999996,242.50999999999996,291.40999999999997,7,23.3,34.1,37.0,15.5,15.13,9.52,13.39,1.1,7660,0.7572,8,14,21,37,45,49,52,57
Feriali,Centro,7,-13800006578243,Corso di Francia,2,50,97.8,193.60999999999996,242.50999999999996,291.40999999999997,8,18.3,28.0,29.0,14.1,19.29,12.14,16.75,1.4,8689,0.8589,6,11,16,29,39,43,46,49
Feriali,Centro,7,-13800006578243,Corso di Francia,2,50,97.8,193.60999999999996,242.50999999999996,291.40999999999997,9,22.3,33.0,36.0,14.9,15.82,9.78,14.5,1.14,7313,0.7229,8,14,21,36,44,47,50,54
Feriali,Centro,7,-13800006578243,Corso di Francia,2,50,97.8,193.60999999999996,242.50999999999996,291.40999999999997,10,27.3,36.7,39.0,14.3,12.91,9.03,11.17,0.93,5801,0.5734,9,20,28,39,46,50,53,58
Feriali,Centro,7,-13800006578243,Corso di Francia,2,50,97.8,193.60999999999996,242.50999999999996,291.40999999999997,11,26.5,36.0,37.0,14.3,13.29,9.52,11.64,0.96,5242,0.5182,9,20,28,37,44,49,53,59
Feriali,Centro,7,-13800006578243,Corso di Francia,2,50,97.8,193.60999999999996,242.50999999999996,291.40999999999997,12,26.8,36.8,38.0,14.8,13.16,9.27,11.55,0.95,4892,0.4836,9,20,29,38,46,50,54,60
Feriali,Centro,7,-13800006578243,Corso di Francia,2,50,97.8,193.60999999999996,242.50999999999996,291.40999999999997,13,26.6,36.7,38.0,15.0,13.23,9.27,11.8,0.96,5141,0.5082,9,19,28,38,46,51,55,61
Feriali,Centro,7,-13800006578243,Corso di Francia,2,50,97.8,193.60999999999996,242.50999999999996,291.40999999999997,14,25.9,36.1,37.0,15.2,13.59,9.52,12.11,0.98,5171,0.5112,8,19,27,37,45,50,55,61
Feriali,Centro,7,-13800006578243,Corso di Francia,2,50,97.8,193.60999999999996,242.50999999999996,291.40999999999997,15,24.2,33.1,34.0,14.4,14.57,10.36,11.5,1.05,5963,0.5895,9,16,24,34,42,47,51,58
Feriali,Centro,7,-13800006578243,Corso di Francia,2,50,97.8,193.60999999999996,242.50999999999996,291.40999999999997,16,26.3,37.3,41.0,15.7,13.41,8.59,11.95,0.97,5761,0.5695,9,17,25,41,48,52,55,59
Feriali,Centro,7,-13800006578243,Corso di Francia,2,50,97.8,193.60999999999996,242.50999999999996,291.40999999999997,17,25.1,36.1,40.0,15.3,14.02,8.8,13.22,1.01,5971,0.5903,8,16,24,40,47,51,53,57
Feriali,Centro,7,-13800006578243,Corso di Francia,2,50,97.8,193.60999999999996,242.50999999999996,291.40999999999997,18,25.6,36.8,41.0,15.3,13.75,8.59,13.27,1.0,5676,0.5611,8,17,25,41,48,51,53,57
Feriali,Centro,7,-13800006578243,Corso di Francia,2,50,97.8,193.60999999999996,242.50999999999996,291.40999999999997,19,27.0,37.8,41.0,15.5,13.06,8.59,11.14,0.95,5416,0.5354,9,17,27,41,48,52,55,59
Feriali,Centro,7,-13800006578243,Corso di Francia,2,50,97.8,193.60999999999996,242.50999999999996,291.40999999999997,20,27.5,39.8,43.0,17.3,12.82,8.19,11.24,0.93,4833,0.4778,9,17,27,43,52,56,59,64
Feriali,Centro,7,-13800006578243,Corso di Francia,2,50,97.8,193.60999999999996,242.50999999999996,291.40999999999997,21,26.2,43.1,47.0,21.1,13.46,7.49,13.47,0.97,2609,0.2579,9,13,26,47,58,64,67,73
Feriali,Centro,7,-13800006578243,Corso di Francia,2,50,97.8,193.60999999999996,242.50999999999996,291.40999999999997,22,26.1,43.8,49.0,21.3,13.5,7.19,13.92,0.98,2226,0.22,8,13,25,49,60,65,68,72
Feriali,Centro,7,-13800006578243,Corso di Francia,2,50,97.8,193.60999999999996,242.50999999999996,291.40999999999997,23,26.4,44.2,49.0,21.9,13.34,7.19,13.11,0.97,1942,0.192,9,12,26,49,60,66,70,75
Feriali,Centro,8,-13800007059757,Corso di Francia,2,50,11.8,291.40999999999997,297.30999999999995,303.21,0,37.4,50.0,53.0,19.9,1.14,0.8,1.09,1.0,827,0.0818,18,27,34,53,64,70,74,80
Feriali,Centro,8,-13800007059757,Corso di Francia,2,50,11.8,291.40999999999997,297.30999999999995,303.21,1,37.8,50.0,52.0,20.4,1.12,0.82,1.05,0.99,530,0.0524,19,26,33,52,63,71,77,84
Feriali,Centro,8,-13800007059757,Corso di Francia,2,50,11.8,291.40999999999997,297.30999999999995,303.21,2,37.6,50.8,54.0,20.2,1.13,0.79,1.12,1.0,229,0.0226,18,24,36,54,64,71,74,79
Feriali,Centro,8,-13800007059757,Corso di Francia,2,50,11.8,291.40999999999997,297.30999999999995,303.21,3,40.0,53.8,59.0,21.8,1.06,0.72,0.92,0.94,146,0.0144,19,27,34,59,70,75,78,87
Feriali,Centro,8,-13800007059757,Corso di Francia,2,50,11.8,291.40999999999997,297.30999999999995,303.21,4,37.4,55.0,61.0,21.1,1.14,0.7,1.42,1.0,221,0.0218,17,28,40,61,70,75,77,84
Feriali,Centro,8,-13800007059757,Corso di Francia,2,50,11.8,291.40999999999997,297.30999999999995,303.21,5,41.8,54.5,58.0,17.9,1.02,0.73,1.1,0.89,917,0.0906,19,33,46,58,67,71,74,79
Feriali,Centro,8,-13800007059757,Corso di Francia,2,50,11.8,291.40999999999997,297.30999999999995,303.21,6,41.4,48.9,50.0,14.2,1.03,0.85,0.82,0.9,2589,0.2559,22,35,42,50,58,62,66,70
Feriali,Centro,8,-13800007059757,Corso di Francia,2,50,11.8,291.40999999999997,297.30999999999995,303.21,7,28.6,36.4,38.0,13.6,1.48,1.12,1.35,1.31,7739,0.765,13,21,27,38,46,50,53,58
Feriali,Centro,8,-13800007059757,Corso di Francia,2,50,11.8,291.40999999999997,297.30999999999995,303.21,8,22.6,30.1,30.0,12.1,1.88,1.42,1.94,1.66,8837,0.8736,10,17,21,30,39,43,45,49
Feriali,Centro,8,-13800007059757,Corso di Francia,2,50,11.8,291.40999999999997,297.30999999999995,303.21,9,26.6,35.2,36.0,12.7,1.6,1.18,2.31,1.4,7473,0.7387,13,21,26,36,44,48,50,55
Feriali,Centro,8,-13800007059757,Corso di Francia,2,50,11.8,291.40999999999997,297.30999999999995,303.21,10,33.0,39.1,40.0,12.1,1.29,1.06,1.1,1.13,5888,0.582,18,27,32,40,46,50,53,58
Feriali,Centro,8,-13800007059757,Corso di Francia,2,50,11.8,291.40999999999997,297.30999999999995,303.21,11,32.8,38.7,39.0,12.2,1.29,1.09,1.1,1.14,5338,0.5277,18,27,32,39,45,50,53,60
Feriali,Centro,8,-13800007059757,Corso di Francia,2,50,11.8,291.40999999999997,297.30999999999995,303.21,12,32.4,39.5,40.0,12.8,1.31,1.06,1.32,1.15,4988,0.4931,18,27,32,40,47,51,55,61
Feriali,Centro,8,-13800007059757,Corso di Francia,2,50,11.8,291.40999999999997,297.30999999999995,303.21,13,32.5,39.5,40.0,13.1,1.31,1.06,1.22,1.15,5207,0.5147,18,26,32,40,47,52,56,61
Feriali,Centro,8,-13800007059757,Corso di Francia,2,50,11.8,291.40999999999997,297.30999999999995,303.21,14,31.5,39.1,39.0,13.1,1.35,1.09,1.71,1.19,5273,0.5213,18,27,32,39,46,51,56,62
Feriali,Centro,8,-13800007059757,Corso di Francia,2,50,11.8,291.40999999999997,297.30999999999995,303.21,15,30.8,37.0,37.0,12.0,1.38,1.15,1.61,1.21,6049,0.598,17,25,30,37,43,48,52,59
Feriali,Centro,8,-13800007059757,Corso di Francia,2,50,11.8,291.40999999999997,297.30999999999995,303.21,16,32.3,40.0,42.0,13.1,1.32,1.01,1.41,1.16,5881,0.5814,17,26,31,42,49,53,55,60
Feriali,Centro,8,-13800007059757,Corso di Francia,2,50,11.8,291.40999999999997,297.30999999999995,303.21,17,31.5,38.8,40.0,12.7,1.35,1.06,1.31,1.19,6064,0.5994,16,25,31,40,47,51,54,58
Feriali,Centro,8,-13800007059757,Corso di Francia,2,50,11.8,291.40999999999997,297.30999999999995,303.21,18,31.9,39.6,41.0,12.6,1.33,1.04,3.0,1.17,5759,0.5693,17,26,32,41,48,51,54,58
Feriali,Centro,8,-13800007059757,Corso di Francia,2,50,11.8,291.40999999999997,297.30999999999995,303.21,19,33.4,40.7,42.0,12.5,1.27,1.01,1.94,1.12,5483,0.542,19,28,33,42,49,53,55,59
Feriali,Centro,8,-13800007059757,Corso di Francia,2,50,11.8,291.40999999999997,297.30999999999995,303.21,20,33.7,42.7,44.0,14.4,1.26,0.97,1.58,1.11,4931,0.4874,19,27,33,44,52,56,60,65
Feriali,Centro,8,-13800007059757,Corso di Francia,2,50,11.8,291.40999999999997,297.30999999999995,303.21,21,35.8,46.8,48.0,17.5,1.19,0.88,1.46,1.04,2653,0.2623,20,27,33,48,59,65,69,75
Feriali,Centro,8,-13800007059757,Corso di Francia,2,50,11.8,291.40999999999997,297.30999999999995,303.21,22,34.3,47.4,50.0,18.0,1.24,0.85,1.7,1.09,2257,0.2231,17,26,34,50,61,66,69,74
Feriali,Centro,8,-13800007059757,Corso di Francia,2,50,11.8,291.40999999999997,297.30999999999995,303.21,23,37.2,48.4,50.0,17.7,1.14,0.85,1.43,1.0,1960,0.1938,20,28,35,50,61,66,71,75
Feriali,Centro,9,13800007335854,Corso di Francia,2,50,17.37,303.21,311.895,320.58,0,42.0,51.8,54.0,18.5,1.49,1.16,1.15,1.0,837,0.0827,22,31,37,54,65,70,74,81
Feriali,Centro,9,13800007335854,Corso di Francia,2,50,17.37,303.21,311.895,320.58,1,43.5,52.1,52.0,18.5,1.44,1.2,0.94,0.96,535,0.0529,25,31,38,52,64,71,77,84
Feriali,Centro,9,13800007335854,Corso di Francia,2,50,17.37,303.21,311.895,320.58,2,43.5,53.1,55.0,18.3,1.44,1.14,1.11,0.97,233,0.023,24,33,40,55,65,72,75,80
Feriali,Centro,9,13800007335854,Corso di Francia,2,50,17.37,303.21,311.895,320.58,3,44.5,55.3,59.0,20.2,1.41,1.06,1.03,0.94,146,0.0144,25,31,40,59,69,75,78,89
Feriali,Centro,9,13800007335854,Corso di Francia,2,50,17.37,303.21,311.895,320.58,4,47.5,57.0,61.0,19.0,1.32,1.03,0.83,0.88,221,0.0218,25,34,42,61,71,76,78,85
Feriali,Centro,9,13800007335854,Corso di Francia,2,50,17.37,303.21,311.895,320.58,5,46.5,55.4,58.0,16.9,1.35,1.08,0.95,0.9,919,0.0908,22,35,46,58,67,72,74,79
Feriali,Centro,9,13800007335854,Corso di Francia,2,50,17.37,303.21,311.895,320.58,6,43.2,49.4,50.0,13.8,1.45,1.25,0.87,0.97,2605,0.2575,24,35,42,50,58,63,66,70
Feriali,Centro,9,13800007335854,Corso di Francia,2,50,17.37,303.21,311.895,320.58,7,28.5,36.6,38.0,13.8,2.2,1.65,1.94,1.48,7983,0.7891,13,21,27,38,46,50,53,58
Feriali,Centro,9,13800007335854,Corso di Francia,2,50,17.37,303.21,311.895,320.58,8,22.3,30.1,31.0,12.3,2.81,2.02,2.75,1.89,9120,0.9015,10,16,21,31,39,43,45,49
Feriali,Centro,9,13800007335854,Corso di Francia,2,50,17.37,303.21,311.895,320.58,9,26.9,35.2,37.0,12.9,2.33,1.69,2.51,1.56,7704,0.7616,12,20,26,37,44,48,50,55
Feriali,Centro,9,13800007335854,Corso di Francia,2,50,17.37,303.21,311.895,320.58,10,33.2,39.4,40.0,12.1,1.88,1.56,1.58,1.27,6066,0.5996,18,28,33,40,46,50,53,58
Feriali,Centro,9,13800007335854,Corso di Francia,2,50,17.37,303.21,311.895,320.58,11,33.3,39.1,39.0,12.1,1.88,1.6,1.41,1.26,5485,0.5422,18,28,33,39,45,50,53,60
Feriali,Centro,9,13800007335854,Corso di Francia,2,50,17.37,303.21,311.895,320.58,12,32.7,40.2,40.0,12.7,1.91,1.56,2.5,1.29,5121,0.5062,18,29,33,40,47,52,55,61
Feriali,Centro,9,13800007335854,Corso di Francia,2,50,17.37,303.21,311.895,320.58,13,33.5,40.0,40.0,12.8,1.87,1.56,1.59,1.25,5341,0.528,18,28,33,40,47,52,56,62
Feriali,Centro,9,13800007335854,Corso di Francia,2,50,17.37,303.21,311.895,320.58,14,33.7,39.9,40.0,12.8,1.85,1.56,1.35,1.25,5436,0.5374,18,28,33,40,46,52,56,62
Feriali,Centro,9,13800007335854,Corso di Francia,2,50,17.37,303.21,311.895,320.58,15,31.9,37.7,37.0,12.1,1.96,1.69,1.55,1.32,6196,0.6125,17,27,31,37,44,49,52,59
Feriali,Centro,9,13800007335854,Corso di Francia,2,50,17.37,303.21,311.895,320.58,16,33.5,40.5,42.0,12.9,1.87,1.49,1.61,1.25,6009,0.594,17,27,33,42,49,53,55,60
Feriali,Centro,9,13800007335854,Corso di Francia,2,50,17.37,303.21,311.895,320.58,17,32.5,39.1,40.0,12.5,1.92,1.56,1.64,1.29,6196,0.6125,16,26,32,40,47,51,54,58
Feriali,Centro,9,13800007335854,Corso di Francia,2,50,17.37,303.21,311.895,320.58,18,32.9,39.9,41.0,12.4,1.9,1.53,1.86,1.28,5879,0.5812,17,27,33,41,48,51,54,58
Feriali,Centro,9,13800007335854,Corso di Francia,2,50,17.37,303.21,311.895,320.58,19,34.4,41.1,42.0,12.3,1.82,1.49,2.01,1.22,5622,0.5558,18,29,34,42,49,53,55,60
Feriali,Centro,9,13800007335854,Corso di Francia,2,50,17.37,303.21,311.895,320.58,20,35.2,43.1,44.0,14.1,1.78,1.42,1.65,1.19,5074,0.5016,19,29,35,44,52,56,60,64
Feriali,Centro,9,13800007335854,Corso di Francia,2,50,17.37,303.21,311.895,320.58,21,38.7,47.7,48.0,16.6,1.62,1.3,1.49,1.09,2700,0.2669,21,30,36,48,59,64,69,75
Feriali,Centro,9,13800007335854,Corso di Francia,2,50,17.37,303.21,311.895,320.58,22,39.0,48.6,50.0,16.8,1.6,1.25,1.39,1.08,2299,0.2273,20,31,36,50,61,66,69,74
Feriali,Centro,9,13800007335854,Corso di Francia,2,50,17.37,303.21,311.895,320.58,23,40.4,49.3,50.0,16.7,1.55,1.25,1.67,1.04,2019,0.1996,22,32,37,50,61,66,70,76
Feriali,Centro,10,13800006712219,Corso di Francia,2,50,19.26,320.58,330.21,339.84,0,38.0,50.7,51.0,18.8,1.82,1.36,3.93,1.0,931,0.092,19,30,37,51,64,70,74,81
Feriali,Centro,10,13800006712219,Corso di Francia,2,50,19.26,320.58,330.21,339.84,1,42.6,51.3,51.0,18.4,1.63,1.36,1.09,0.89,588,0.0581,22,32,38,51,63,70,76,83
Feriali,Centro,10,13800006712219,Corso di Francia,2,50,19.26,320.58,330.21,339.84,2,43.2,52.1,53.0,18.2,1.6,1.31,1.11,0.88,258,0.0255,23,32,39,53,64,71,75,80
Feriali,Centro,10,13800006712219,Corso di Francia,2,50,19.26,320.58,330.21,339.84,3,44.5,53.9,56.0,20.3,1.56,1.24,0.88,0.85,169,0.0167,24,31,36,56,69,74,78,87
Feriali,Centro,10,13800006712219,Corso di Francia,2,50,19.26,320.58,330.21,339.84,4,40.7,54.4,57.0,20.5,1.7,1.22,1.6,0.93,251,0.0248,20,30,38,57,70,75,78,84
Feriali,Centro,10,13800006712219,Corso di Francia,2,50,19.26,320.58,330.21,339.84,5,47.5,55.6,58.0,16.6,1.46,1.2,0.88,0.8,943,0.0932,23,36,46,58,67,72,74,79
Feriali,Centro,10,13800006712219,Corso di Francia,2,50,19.26,320.58,330.21,339.84,6,42.9,49.8,51.0,13.8,1.62,1.36,1.8,0.89,2640,0.261,24,37,42,51,58,63,66,70
Feriali,Centro,10,13800006712219,Corso di Francia,2,50,19.26,320.58,330.21,339.84,7,28.9,36.8,38.0,13.9,2.4,1.82,1.78,1.32,8121,0.8028,13,20,27,38,46,50,53,58
Feriali,Centro,10,13800006712219,Corso di Francia,2,50,19.26,320.58,330.21,339.84,8,22.3,29.8,30.0,12.4,3.11,2.31,2.97,1.71,9437,0.9329,10,16,20,30,39,43,45,49
Feriali,Centro,10,13800006712219,Corso di Francia,2,50,19.26,320.58,330.21,339.84,9,27.4,35.1,37.0,13.0,2.53,1.87,2.1,1.39,8014,0.7922,12,20,26,37,44,48,50,54
Feriali,Centro,10,13800006712219,Corso di Francia,2,50,19.26,320.58,330.21,339.84,10,33.6,39.6,40.0,12.1,2.06,1.73,1.57,1.13,6294,0.6222,18,27,33,40,47,50,53,58
Feriali,Centro,10,13800006712219,Corso di Francia,2,50,19.26,320.58,330.21,339.84,11,33.1,39.3,39.0,12.2,2.09,1.78,1.67,1.15,5751,0.5685,18,28,33,39,46,50,53,60
Feriali,Centro,10,13800006712219,Corso di Francia,2,50,19.26,320.58,330.21,339.84,12,33.6,40.5,41.0,12.7,2.06,1.69,1.98,1.13,5380,0.5318,18,28,34,41,47,52,56,62
Feriali,Centro,10,13800006712219,Corso di Francia,2,50,19.26,320.58,330.21,339.84,13,33.6,40.3,41.0,13.0,2.06,1.69,1.73,1.13,5613,0.5549,18,27,34,41,47,52,56,62
Feriali,Centro,10,13800006712219,Corso di Francia,2,50,19.26,320.58,330.21,339.84,14,33.6,40.1,40.0,12.9,2.06,1.73,1.62,1.13,5795,0.5729,18,28,33,40,47,52,56,62
