carriage,direction,day_type,seg_idx,segmentId,streetName,frc,speedLimit,seg_distance,cum_dist_start,cum_dist_mid,cum_dist_end,hour,harm_avg_speed,avg_speed,median_speed,std_speed,avg_tt,median_tt,std_tt,tt_ratio,sample_size,norm_sample,p5,p15,p25,p50,p75,p85,p90,p95
Centrale,Centro,Est. Festivo,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,13,89.8,94.5,93.0,20.1,1.04,1.01,0.26,0.96,454,0.0536,65,75,80,93,108,116,122,127
Centrale,Centro,Est. Festivo,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,14,90.1,94.3,93.0,19.0,1.04,1.01,0.25,0.96,426,0.0503,65,75,80,93,109,114,120,125
Centrale,Centro,Est. Festivo,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,15,90.4,94.5,94.0,18.9,1.04,1.0,0.23,0.95,573,0.0677,64,74,81,94,109,113,118,126
Centrale,Centro,Est. Festivo,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,16,90.0,93.8,94.0,18.1,1.04,1.0,0.24,0.96,691,0.0816,66,76,82,94,106,112,116,123
Centrale,Centro,Est. Festivo,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,17,88.6,92.2,93.0,17.8,1.06,1.01,0.23,0.98,757,0.0894,64,74,79,93,104,110,115,120
Centrale,Centro,Est. Festivo,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,18,88.6,92.8,93.0,18.6,1.06,1.01,0.25,0.97,869,0.1026,62,73,80,93,105,111,116,122
Centrale,Centro,Est. Festivo,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,19,87.8,91.7,92.0,17.7,1.07,1.02,0.26,0.98,853,0.1007,63,74,80,92,103,109,114,121
Centrale,Centro,Est. Festivo,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,20,89.2,93.5,94.0,19.0,1.05,1.0,0.26,0.97,744,0.0879,63,74,80,94,106,112,117,122
Centrale,Centro,Est. Festivo,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,21,86.3,90.9,90.0,20.0,1.09,1.04,0.26,1.0,512,0.0605,61,70,75,90,105,110,117,123
Centrale,Centro,Est. Festivo,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,22,83.5,88.3,86.0,20.5,1.12,1.09,0.29,1.03,483,0.057,59,69,75,86,101,110,114,126
Centrale,Centro,Est. Festivo,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,23,86.2,90.9,89.0,20.1,1.09,1.05,0.28,1.0,446,0.0527,61,71,77,89,104,112,118,125
Centrale,Centro,Inv. Festiva,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,0,87.3,92.5,91.0,21.8,1.07,1.03,0.27,1.0,536,0.0633,60,70,77,91,107,117,124,131
Centrale,Centro,Inv. Festiva,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,1,87.7,92.1,88.1,21.3,1.07,1.06,0.23,0.99,312,0.0368,63,71,78,88,103,117,122,135
Centrale,Centro,Inv. Festiva,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,2,85.3,89.6,88.5,19.5,1.1,1.06,0.26,1.02,170,0.0201,60,70,75,89,101,110,114,120
Centrale,Centro,Inv. Festiva,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,3,86.7,92.1,86.3,23.5,1.08,1.09,0.26,1.01,62,0.0073,65,67,72,86,107,120,126,133
Centrale,Centro,Inv. Festiva,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,4,92.1,96.5,91.8,21.5,1.02,1.02,0.22,0.95,64,0.0076,68,75,81,92,106,119,122,137
Centrale,Centro,Inv. Festiva,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,5,88.6,92.0,91.2,17.5,1.06,1.03,0.22,0.99,130,0.0154,65,76,81,91,103,106,113,118
Centrale,Centro,Inv. Festiva,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,6,91.0,95.3,93.6,19.5,1.03,1.0,0.24,0.96,215,0.0254,65,75,83,94,111,115,118,126
Centrale,Centro,Inv. Festiva,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,7,93.1,97.3,96.2,19.9,1.01,0.97,0.23,0.94,364,0.043,67,77,83,96,109,119,125,133
Centrale,Centro,Inv. Festiva,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,8,87.5,92.1,92.2,19.8,1.07,1.02,0.26,1.0,589,0.0696,61,72,77,92,106,113,116,126
Centrale,Centro,Inv. Festiva,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,9,87.1,91.9,92.0,19.6,1.08,1.02,0.28,1.0,938,0.1108,60,72,79,92,105,112,117,123
Centrale,Centro,Inv. Festiva,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,10,85.5,90.4,90.1,20.0,1.1,1.04,0.28,1.02,1301,0.1536,58,70,77,90,105,111,116,122
Centrale,Centro,Inv. Festiva,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,11,84.8,89.3,88.4,19.0,1.1,1.06,0.28,1.03,1375,0.1624,60,70,76,88,103,109,113,120
Centrale,Centro,Inv. Festiva,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,12,85.4,90.4,90.8,19.6,1.1,1.03,0.31,1.02,1437,0.1697,59,71,77,91,104,110,115,122
Centrale,Centro,Inv. Festiva,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,13,85.3,90.9,90.3,20.7,1.1,1.04,0.35,1.02,1166,0.1377,57,70,77,90,105,112,117,125
Centrale,Centro,Inv. Festiva,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,14,86.7,91.6,90.5,20.3,1.08,1.04,0.28,1.01,1084,0.128,60,71,77,91,105,113,118,125
Centrale,Centro,Inv. Festiva,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,15,84.2,89.2,89.8,19.4,1.11,1.04,0.32,1.04,1393,0.1645,57,69,76,90,103,108,113,120
Centrale,Centro,Inv. Festiva,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,16,62.0,77.7,79.7,26.2,1.51,1.18,1.27,1.41,1554,0.1835,24,52,65,80,97,104,108,115
Centrale,Centro,Inv. Festiva,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,17,80.2,84.7,84.3,18.9,1.17,1.11,0.31,1.09,1511,0.1784,56,65,71,84,98,105,109,115
Centrale,Centro,Inv. Festiva,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,18,78.0,82.3,82.5,17.9,1.2,1.14,0.31,1.12,1344,0.1587,53,64,70,83,94,101,104,111
Centrale,Centro,Inv. Festiva,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,19,80.3,84.9,85.5,18.3,1.17,1.1,0.32,1.09,1280,0.1512,55,66,72,86,97,104,107,114
Centrale,Centro,Inv. Festiva,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,20,84.7,89.4,89.8,19.8,1.11,1.04,0.28,1.03,972,0.1148,57,69,76,90,103,110,114,121
Centrale,Centro,Inv. Festiva,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,21,84.4,89.4,87.7,20.6,1.11,1.07,0.3,1.03,549,0.0648,59,69,75,88,102,112,118,125
Centrale,Centro,Inv. Festiva,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,22,85.4,90.1,88.4,20.6,1.1,1.06,0.26,1.02,514,0.0607,60,69,74,88,105,113,118,125
Centrale,Centro,Inv. Festiva,100,13800007161269,Via Cristoforo Colombo,2,60,26.02,15467.380000000006,15480.390000000007,15493.400000000007,23,86.9,91.1,90.9,19.4,1.08,1.03,0.25,1.0,558,0.0659,62,71,77,91,104,111,117,126
Centrale,Centro,Inv. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,0,84.3,88.9,85.7,20.1,2.12,2.09,0.5,1.0,324,0.0383,58,69,76,86,102,109,115,123
Centrale,Centro,Inv. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,1,84.5,89.9,87.3,22.0,2.12,2.05,0.57,1.0,175,0.0207,58,69,76,87,103,111,117,132
Centrale,Centro,Inv. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,2,85.4,91.6,91.5,24.1,2.09,1.95,0.58,0.99,80,0.0094,55,65,74,92,106,114,119,134
Centrale,Centro,Inv. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,3,85.8,88.2,88.5,15.2,2.08,2.02,0.34,0.98,25,0.003,70,71,76,89,99,104,108,118
Centrale,Centro,Inv. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,4,87.9,93.6,92.4,21.4,2.03,1.94,0.67,0.96,96,0.0113,62,75,80,92,104,109,114,135
Centrale,Centro,Inv. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,5,86.9,91.7,90.0,20.5,2.06,1.99,0.5,0.97,427,0.0504,60,71,77,90,106,113,118,127
Centrale,Centro,Inv. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,6,79.8,83.9,84.6,16.8,2.24,2.11,0.61,1.06,2155,0.2545,55,67,73,85,95,100,104,111
Centrale,Centro,Inv. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,7,41.3,57.4,61.4,24.4,4.33,2.91,3.87,2.04,7043,0.8317,18,26,37,61,77,83,87,92
Centrale,Centro,Inv. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,8,26.9,42.7,36.6,25.3,6.66,4.89,5.89,3.14,6665,0.7871,10,17,22,37,62,74,81,89
Centrale,Centro,Inv. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,9,39.7,63.4,68.1,31.0,4.51,2.63,4.81,2.13,5514,0.6512,14,24,35,68,89,97,102,108
Centrale,Centro,Inv. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,10,81.4,86.6,87.9,19.3,2.2,2.03,0.65,1.04,3512,0.4147,53,67,73,88,100,106,110,116
Centrale,Centro,Inv. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,11,83.8,88.6,88.6,19.4,2.13,2.02,0.58,1.01,2745,0.3242,57,69,75,89,103,109,112,120
Centrale,Centro,Inv. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,12,82.8,87.9,87.5,19.6,2.16,2.04,0.63,1.02,2531,0.2989,57,68,74,88,101,108,112,119
Centrale,Centro,Inv. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,13,81.3,86.2,85.9,19.3,2.2,2.08,0.63,1.04,2799,0.3305,56,67,73,86,100,107,111,118
Centrale,Centro,Inv. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,14,82.8,87.5,86.9,19.3,2.16,2.06,0.57,1.02,2819,0.3329,57,67,74,87,101,107,113,119
Centrale,Centro,Inv. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,15,82.5,87.3,86.6,19.6,2.17,2.07,0.57,1.02,2769,0.327,56,67,73,87,101,108,113,120
Centrale,Centro,Inv. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,16,81.0,85.8,84.9,19.3,2.21,2.11,0.59,1.04,2928,0.3458,56,66,72,85,99,106,111,118
Centrale,Centro,Inv. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,17,79.8,84.5,83.9,19.1,2.24,2.13,0.6,1.06,2830,0.3342,54,66,71,84,98,104,109,117
Centrale,Centro,Inv. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,18,76.4,81.3,80.6,18.2,2.34,2.22,0.74,1.1,2665,0.3147,53,63,69,81,94,101,105,111
Centrale,Centro,Inv. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,19,79.6,84.1,83.9,18.7,2.25,2.13,0.59,1.06,2321,0.2741,54,65,71,84,97,103,108,115
Centrale,Centro,Inv. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,20,83.2,88.0,87.5,20.0,2.15,2.04,0.56,1.01,1741,0.2056,57,68,74,88,101,108,113,122
Centrale,Centro,Inv. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,21,84.9,89.5,88.2,20.3,2.11,2.03,0.5,0.99,991,0.117,59,69,74,88,103,112,117,127
Centrale,Centro,Inv. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,22,84.1,89.5,87.2,21.6,2.13,2.05,0.59,1.0,989,0.1168,56,68,75,87,102,112,118,129
Centrale,Centro,Inv. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,23,84.0,90.0,87.6,21.2,2.13,2.04,0.85,1.0,692,0.0817,60,68,76,88,102,113,120,129
Centrale,Centro,Est. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,0,86.2,91.1,89.0,21.0,2.07,2.01,0.52,1.0,803,0.0948,61,71,76,89,103,114,119,130
Centrale,Centro,Est. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,1,88.7,93.7,92.0,21.8,2.02,1.94,0.5,0.97,468,0.0553,63,72,78,92,106,114,124,136
Centrale,Centro,Est. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,2,92.6,96.7,96.0,19.5,1.93,1.86,0.44,0.93,210,0.0248,68,78,83,96,108,115,122,132
Centrale,Centro,Est. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,3,88.0,91.6,88.0,18.8,2.03,2.03,0.41,0.98,110,0.013,65,71,79,88,102,115,118,127
Centrale,Centro,Est. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,4,89.5,93.9,92.0,20.2,2.0,1.94,0.47,0.96,140,0.0165,61,74,81,92,106,113,118,129
Centrale,Centro,Est. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,5,95.1,99.7,98.0,21.3,1.88,1.82,0.42,0.91,429,0.0507,68,78,83,98,116,123,128,137
Centrale,Centro,Est. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,6,91.5,95.2,96.0,17.5,1.95,1.86,0.44,0.94,1561,0.1843,67,78,84,96,107,113,116,122
Centrale,Centro,Est. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,7,84.8,88.0,89.0,15.3,2.11,2.01,0.47,1.02,3479,0.4108,62,73,79,89,97,102,105,111
Centrale,Centro,Est. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,8,68.5,80.5,84.0,19.9,2.61,2.13,2.39,1.26,5392,0.6368,38,64,72,84,93,97,101,105
Centrale,Centro,Est. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,9,78.5,86.6,89.0,19.8,2.28,2.01,1.38,1.1,4140,0.4889,49,69,76,89,100,105,109,114
Centrale,Centro,Est. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,10,86.0,90.8,92.0,18.7,2.08,1.94,0.59,1.0,2753,0.3251,60,72,79,92,103,109,113,119
Centrale,Centro,Est. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,11,85.5,90.7,91.0,19.8,2.09,1.97,0.68,1.01,2331,0.2753,60,71,77,91,104,111,115,122
Centrale,Centro,Est. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,12,86.5,91.3,92.0,19.5,2.07,1.94,0.57,1.0,2099,0.2479,60,72,78,92,105,112,115,121
Centrale,Centro,Est. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,13,87.7,92.3,92.0,19.2,2.04,1.94,0.52,0.98,2054,0.2426,62,73,79,92,105,112,117,122
Centrale,Centro,Est. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,14,88.2,92.7,92.0,19.2,2.03,1.94,0.51,0.98,2103,0.2483,63,74,79,92,106,113,117,124
Centrale,Centro,Est. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,15,87.7,92.1,92.0,18.9,2.04,1.94,0.54,0.98,2397,0.2831,62,72,79,92,105,112,116,124
Centrale,Centro,Est. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,16,85.4,90.2,91.0,19.1,2.09,1.97,0.61,1.01,2654,0.3134,58,71,77,91,103,109,114,120
Centrale,Centro,Est. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,17,85.1,89.7,90.0,19.0,2.1,1.99,0.54,1.01,2746,0.3243,60,70,76,90,103,109,113,119
Centrale,Centro,Est. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,18,85.6,90.5,90.0,19.6,2.09,1.99,0.58,1.01,2712,0.3203,59,71,77,90,104,110,115,122
Centrale,Centro,Est. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,19,86.0,90.4,91.0,18.6,2.08,1.97,0.54,1.0,2598,0.3068,61,72,78,91,103,109,114,120
Centrale,Centro,Est. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,20,88.5,93.3,92.0,20.2,2.02,1.94,0.51,0.97,2109,0.2491,62,74,80,92,106,113,119,128
Centrale,Centro,Est. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,21,84.9,90.1,89.0,20.7,2.11,2.01,0.57,1.02,1341,0.1584,58,69,76,89,103,111,117,126
Centrale,Centro,Est. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,22,85.6,90.6,88.0,21.0,2.09,2.03,0.53,1.01,1294,0.1528,60,70,76,88,105,113,118,128
Centrale,Centro,Est. Feriale,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,23,86.4,91.2,89.0,20.7,2.07,2.01,0.54,1.0,1152,0.136,62,71,76,89,104,113,121,130
Centrale,Centro,Est. Festivo,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,0,85.7,91.0,86.0,22.4,2.09,2.08,0.54,1.0,436,0.0515,62,69,73,86,106,115,121,131
Centrale,Centro,Est. Festivo,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,1,86.2,91.6,88.0,22.4,2.08,2.03,0.53,0.99,232,0.0274,61,68,73,88,108,118,123,130
Centrale,Centro,Est. Festivo,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,2,90.7,95.7,95.0,21.9,1.97,1.88,0.47,0.94,126,0.0149,64,72,79,95,109,119,123,137
Centrale,Centro,Est. Festivo,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,3,88.9,95.1,95.0,21.5,2.01,1.88,0.73,0.96,74,0.0087,65,75,81,95,108,115,126,129
Centrale,Centro,Est. Festivo,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,4,89.7,93.2,91.0,18.1,1.99,1.97,0.4,0.95,51,0.006,67,73,80,91,105,112,118,126
Centrale,Centro,Est. Festivo,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,5,98.6,101.9,100.0,18.3,1.81,1.79,0.34,0.87,97,0.0115,75,84,89,100,112,119,127,138
Centrale,Centro,Est. Festivo,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,6,91.8,95.4,94.0,18.2,1.95,1.9,0.42,0.93,154,0.0182,66,77,82,94,107,114,118,127
Centrale,Centro,Est. Festivo,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,7,90.9,95.4,92.0,20.8,1.97,1.94,0.45,0.94,201,0.0237,67,73,79,92,110,118,124,129
Centrale,Centro,Est. Festivo,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,8,90.2,95.4,97.0,20.0,1.98,1.84,0.6,0.95,335,0.0396,64,75,81,97,109,116,121,128
Centrale,Centro,Est. Festivo,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,9,88.3,93.0,93.0,19.7,2.03,1.92,0.53,0.97,439,0.0518,63,72,79,93,106,112,117,126
Centrale,Centro,Est. Festivo,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,10,87.9,92.3,92.0,19.3,2.03,1.94,0.49,0.97,564,0.0666,61,73,78,92,105,111,116,123
Centrale,Centro,Est. Festivo,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,11,87.2,91.3,91.0,18.6,2.05,1.97,0.47,0.98,652,0.077,64,71,77,91,105,112,115,123
Centrale,Centro,Est. Festivo,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,12,88.6,92.7,94.0,18.5,2.02,1.9,0.47,0.97,520,0.0614,63,72,79,94,105,112,116,122
Centrale,Centro,Est. Festivo,101,13800006385534,Via Cristoforo Colombo,2,60,49.68,15493.400000000007,15518.240000000007,15543.080000000007,13,89.2,93.8,93.0,19.8,2.0,1.92,0.5,0.96,454,0.0536,64,75,80,93,107,113,120,126
